APV               11              11               3               1
               0           12.22           57.27
               1          -49.75           83.35
               2          -21.98           29.28
               3           -93.2           25.89
               4          -100.2           15.75
               5          -66.65           74.47
               6           12.04           27.07
               7           68.79           20.25
               8          -69.24           17.33
               9          -17.39              76
              10            17.3           18.53
              11           37.59           20.76
              12          -69.75           30.13
              13          -22.14           76.29
              14           47.48           19.29
              15            44.3           21.33
              16          -52.66           17.31
              17          -34.08           74.86
              18          0.5184           31.82
              19           44.66           14.46
              20          -66.07           16.34
              21          -39.12           76.16
              22           23.37           15.92
              23           62.38           15.16
              24          -63.17            19.4
              25          -24.02           77.07
              26           14.91           13.83
              27            43.9           17.43
              28          -70.79            35.3
              29          -31.92           77.83
              30           41.83           12.74
              31           57.43           94.71
              32          -49.53           16.63
              33          -37.13           77.83
              34          -6.447           18.04
              35            59.6           28.08
              36          -88.06           30.52
              37          -27.06           73.85
              38           20.55           20.88
              39           66.53           19.78
              40          -69.65           23.63
              41           8.501            76.9
              42           26.47           21.56
              43            48.4           21.01
              44          -75.39           44.94
              45          -8.636           78.22
              46           51.68           16.44
              47           51.09           20.99
              48           -58.6           18.72
              49          -35.15           75.65
              50           4.998           24.57
              51           61.42           14.59
              52          -74.08           16.84
              53          -33.21           76.68
              54           21.67           15.04
              55           42.65           15.19
              56          -49.02           25.24
              57          -40.35           77.68
              58           18.71           13.77
              59           56.33           17.63
              60          -79.68           48.55
              61             -25           77.77
              62           60.14            12.3
              63           65.67           19.17
              64          -74.18           17.17
              65          -30.69           17.72
              66          0.2949           30.78
              67           61.28           25.31
              68          -49.37           16.89
              69          -25.72           14.09
              70           22.17           26.63
              71           59.32           21.59
              72          -45.34           15.61
              73          -23.28           15.34
              74           35.17           23.53
              75           46.32           21.55
              76           -37.7           12.57
              77          -13.92           12.83
              78           71.03           22.21
              79           68.72           20.99
              80          -71.14            73.3
              81          -31.42           12.81
              82           7.691           18.31
              83           42.49           14.19
              84          -72.12           20.47
              85           -17.3           14.48
              86           10.18           14.24
              87            53.4           17.39
              88          -56.26           15.77
              89          -17.28           15.94
              90           11.42           13.57
              91            55.8           19.81
              92          -56.03           13.81
              93          -1.626           17.01
              94           45.65            13.7
              95           56.14           20.38
              96          -56.78           16.37
              97          -32.17           14.45
              98           12.87           28.38
              99           32.86           23.54
             100           -65.2           16.12
             101          -5.112           14.12
             102           29.34           24.17
             103           67.51           21.23
             104          -40.68           14.22
             105          -37.08           16.31
             106           50.71           23.03
             107           56.03           22.28
             108          -61.23              13
             109          -8.216           14.06
             110           45.66           24.79
             111           72.66           22.09
             112           -68.9           19.26
             113          -26.37           14.62
             114           15.91           17.17
             115           47.81           15.41
             116          -73.32           16.43
             117          -15.06           14.44
             118           31.78           14.16
             119           56.36           17.27
             120          -59.26           15.77
             121           -17.5           15.54
             122            33.8           14.29
             123           50.65           20.98
             124          -50.53           13.97
             125          -3.513            21.3
             126           43.11           14.13
