APV               11              11               3               1
               0           10.94           86.05
               1          -26.47           498.4
               2          -4.284           64.88
               3           -83.6           80.92
               4          -109.5           54.45
               5          -43.91           469.6
               6           32.38           93.03
               7           70.46           52.79
               8          -87.31           72.37
               9            1.33           484.1
              10           27.55           43.55
              11           46.02           50.33
              12          -98.57           152.4
              13          -4.413           484.1
              14           54.13           49.92
              15           55.26           57.83
              16          -51.64           55.22
              17          -12.52           475.4
              18           4.382           147.5
              19           40.51           43.23
              20          -75.58           61.61
              21          -17.27           478.7
              22           20.74            67.2
              23           59.12           38.34
              24           -82.5           86.22
              25          -2.853           485.3
              26           13.54           51.62
              27           49.67           46.47
              28          -101.4           182.9
              29          -10.86           486.3
              30           36.02           40.77
              31           88.68           578.4
              32          -45.93           66.86
              33          -13.74           490.5
              34           11.75           47.86
              35           66.44            94.1
              36           -41.4           103.2
              37          -3.374           472.5
              38            34.3           58.21
              39           69.91           48.96
              40          -95.78             109
              41           24.07           492.9
              42           40.08            60.9
              43           57.22           52.98
              44          -104.1           220.1
              45            10.2             495
              46           54.24           34.64
              47           61.34           56.66
              48          -57.55           62.49
              49          -11.08           478.2
              50            7.53           112.8
              51           57.42           44.19
              52           -86.2           71.16
              53          -10.82           482.5
              54           18.43           60.09
              55           42.49           35.34
              56          -75.24           125.8
              57          -16.01           484.6
              58            18.3           47.22
              59           60.96           47.32
              60          -103.9             218
              61          -5.181           487.4
              62            53.2           35.68
              63            71.3           52.44
              64          -72.39           49.45
              65           -27.5           48.38
              66           25.22           111.2
              67           70.78           82.47
              68          -47.12            38.5
              69          -22.35           31.26
              70           39.76           91.21
              71           66.16            62.6
              72          -42.62           25.67
              73          -16.27           39.42
              74           47.25           74.21
              75           56.35           62.17
              76          -39.19            16.4
              77          -14.67            23.3
              78           76.94           70.08
              79           73.95           61.15
              80          -57.05           470.2
              81          -22.32           20.72
              82           5.604           79.79
              83           42.35           33.86
              84          -65.16           53.78
              85          -13.89           29.94
              86              10           47.03
              87           55.88           50.07
              88          -50.01           32.59
              89          -11.67           50.83
              90           11.43           39.41
              91           62.37            59.4
              92          -52.62           23.27
              93          -2.247           69.19
              94           41.99           36.99
              95           61.97           57.59
              96          -54.68           38.68
              97          -28.76           32.41
              98           34.18           99.96
              99           44.63           69.65
             100          -60.15           36.16
             101           -4.03           38.71
             102           43.07           77.86
             103           72.93           61.74
             104          -39.01           20.54
             105          -26.77           32.58
             106           60.21           72.15
             107           65.34           66.21
             108          -57.49           19.21
             109          -6.294           27.07
             110           57.22           80.03
             111           78.41           64.57
             112          -61.14           56.59
             113          -21.26           26.15
             114           14.02           73.44
             115           47.51           44.39
             116          -65.87           38.62
             117          -10.01           32.53
             118           29.85           46.33
             119           57.97            48.2
             120          -51.17           30.39
             121          -11.19           50.13
             122           33.21           41.47
             123           59.97           64.28
             124           -46.3           22.33
             125          -3.017           94.57
             126           41.46           37.93
             127           109.7           64.53
APV               11              11               3               2
               0           170.7           629.8
               1          -38.29           73.95
               2          -28.19            51.7
               3          -79.69           65.45
               4           -92.8           44.33
               5          -44.88           42.01
               6           11.73           91.27
               7           60.77           45.35
               8          -41.19           28.57
               9          -37.89           48.86
              10           12.04           42.27
              11           56.68           46.69
              12          -41.22           25.43
              13          -25.37           49.63
              14           34.24           43.91
              15           49.52           37.95
              16          -30.33           59.32
              17          -26.12           33.56
              18           6.896           163.7
              19           38.72           45.91
              20          -25.02           50.53
              21          -24.42           42.83
              22        -0.02741           73.72
              23           37.62           29.74
              24          -38.76            38.3
              25          -42.24            47.1
              26           6.121           58.23
              27           52.03           42.79
              28          -39.53           29.87
              29          -39.78           73.58
              30            9.19           147.3
              31           75.73           37.17
              32          -32.93           57.17
              33          -48.67           49.16
              34           6.924           53.52
              35           63.03           60.54
              36          -52.85           42.39
              37          -22.64           56.18
              38         -0.5372           50.42
              39           68.48           38.09
              40          -42.79           30.88
              41          -39.09           41.34
              42           29.98            57.7
              43           66.36              54
              44          -34.25           45.59
              45          -33.31           38.21
              46           33.38            30.9
              47           71.01           44.23
              48          -31.23           72.02
              49          -15.66           33.45
              50           7.179           125.9
              51           50.65            44.6
              52           -34.1           47.15
              53          -39.15           48.72
              54           6.765           68.73
              55           45.55           32.85
              56          -50.64           40.33
              57          -41.88           56.96
              58           4.157           54.81
              59           66.59           49.57
              60          -25.49           28.36
              61          -37.52           90.75
              62           10.89           41.52
              63            94.2           48.75
              64          -32.64           52.71
              65          -30.88            17.3
              66           22.33             107
              67           71.71           71.67
              68          -51.26           43.82
              69          -37.08           34.54
              70            12.3           79.04
              71           58.75           42.66
              72          -33.34           22.11
              73          -19.01           24.65
              74           1.356           82.86
              75           76.07           56.49
              76          -32.69           27.79
              77          -26.02           27.36
              78           38.21            49.1
              79           85.28           64.64
              80          -21.09           69.79
              81          -28.63            16.6
              82           14.17           93.68
              83           47.79           34.46
              84           -47.4           51.89
              85          -25.28           20.94
              86            20.2           49.79
              87           39.83           28.67
              88          -18.69           32.28
              89           -41.6           46.15
              90           17.93           40.95
              91           59.49           53.14
              92          -32.55           25.19
              93          -34.41           82.64
              94           40.06           33.32
              95           100.3           64.25
              96          -17.28           45.33
              97          -27.25           28.08
              98           16.64           95.46
              99           38.78           58.62
             100          -48.15           40.71
             101          -28.59           39.51
             102            20.8           65.28
             103           65.38           46.07
             104          -38.12           19.25
             105          -12.38           11.56
             106           37.26           59.31
             107           72.66           57.29
             108          -33.59           24.75
             109           -11.5           17.01
             110           42.17           65.59
             111             102           69.27
             112          -20.23            65.8
             113          -22.83           13.26
             114          -4.329           82.63
             115           48.74           37.37
             116          -53.59           45.11
             117          -26.42           24.25
             118            8.89           45.01
             119            60.4           33.17
             120          -35.53              27
             121          -28.65           46.88
             122           14.86           38.95
             123           61.99           56.86
             124          -26.08           22.69
             125          -23.53           114.8
             126           36.52           32.01
             127           105.6            69.7
APV               11              11               3               3
               0           90.87           87.63
               1          -56.67           46.28
               2          -53.13           52.13
               3           -84.3           81.25
               4          -89.96           43.89
               5          -63.03           39.58
               6          -2.374           85.92
               7           62.01           52.39
               8             -56           28.39
               9          -35.39           41.92
              10          -10.02           35.03
              11           85.57           62.93
              12          -57.25           31.85
              13          -24.76           46.47
              14           17.18           40.55
              15           116.8           77.66
              16          -9.389           61.22
              17          -36.44           33.39
              18          -29.17             153
              19              40           50.49
              20          -56.12           51.23
              21          -47.87           36.53
              22          -18.16           70.23
              23            70.1           45.97
              24          -58.22           37.66
              25           -31.3           32.92
              26          -13.86            56.3
              27           77.12           61.65
              28          -41.35           32.56
              29          -27.78           65.77
              30           4.639           44.89
              31           125.2           38.47
              32          -11.51           58.61
              33          -45.31           71.29
              34          -5.328           42.02
              35           55.66           66.47
              36          -45.29           41.58
              37          -40.35           45.43
              38           1.392           46.08
              39           76.13           52.14
              40          -52.35           29.34
              41          -34.89           33.99
              42           25.96           53.08
              43            78.8            63.3
              44          -57.51           47.67
              45          -27.97           37.18
              46            25.2           35.41
              47           112.9           77.12
              48          -13.04           70.72
              49          -59.48           36.97
              50          -22.16           119.8
              51            59.7           52.39
              52          -57.44            47.8
              53          -33.45           36.18
              54          -10.63           66.57
              55           69.32           48.19
              56          -47.65           35.62
              57          -29.36           45.68
              58           21.93           54.16
              59           102.8           62.52
              60          -37.29           32.76
              61          -23.32           79.94
              62            15.2           39.75
              63           138.3            83.6
              64          -24.81           54.91
              65          -28.41           19.01
              66           11.37           102.3
              67           58.82           72.26
              68          -43.04           44.51
              69          -20.87           27.91
              70           26.86           80.47
              71           64.49           49.95
              72          -40.72           370.2
              73          -5.963           33.53
              74           2.696           414.2
              75           105.2           43.97
              76          -35.97            22.3
              77          -12.46           28.41
              78           31.49           68.17
              79           122.1            82.9
              80          -18.24           68.51
              81          -24.36           18.74
              82          -22.06           87.67
              83           65.15           48.12
              84          -41.35           50.71
              85          -23.96           15.55
              86          -9.951           54.79
              87           55.55           40.92
              88          -34.43           31.18
              89          -10.58           40.49
              90            26.7           426.9
              91           92.36           47.03
              92          -24.79           30.95
              93          -22.59           78.87
              94           42.44            52.4
              95           135.8           84.37
              96          -21.76           44.57
              97          -21.83           23.77
              98           10.06           88.52
              99           83.84            69.9
             100          -33.23           39.85
             101          -33.99           35.49
             102           3.983           398.1
             103           71.07           31.19
             104          -67.97           36.52
             105          -15.91           19.09
             106           6.994           383.2
             107           107.2            53.9
             108          -53.56           33.86
             109           13.64           14.37
             110           52.51           86.66
             111           143.4           88.52
             112          -19.61           65.05
             113          -29.28           15.99
             114          -10.19           83.72
             115           51.17           47.89
             116          -39.43            42.6
             117          -40.69           21.39
             118            6.56           420.3
             119           93.25           27.69
             120          -46.67           33.82
             121          -10.16           43.35
             122           22.91           397.1
             123           102.8           54.25
             124          -31.82           28.05
             125          -13.63           104.7
             126           30.97           49.74
             127           150.6           89.04
APV               11              11               3               4
               0           59.28           91.14
               1          -19.89            40.2
               2          -28.65           46.26
               3          -99.41           64.49
               4          -125.4           54.89
               5          -63.71              53
               6           13.89           88.42
               7           35.52           40.34
               8          -84.88           38.57
               9          -30.46           48.29
              10           10.24           39.36
              11           33.98           55.32
              12          -67.86           30.55
              13          -28.26           51.92
              14           38.69            47.9
              15           73.94           48.42
              16          -61.14           91.25
              17          -44.98           28.17
              18           25.62           176.2
              19           32.34           49.08
              20          -66.39           59.86
              21          -30.13            49.1
              22           15.46           81.53
              23           33.09           30.26
              24          -61.34           44.89
              25          -19.67           43.79
              26           16.09           61.41
              27           46.56           49.11
              28          -47.82           34.28
              29          -10.24           77.27
              30           28.52           49.21
              31           41.96           39.36
              32          -51.58           63.92
              33          -50.39              37
              34           27.23           40.33
              35           34.89           56.07
              36          -56.78           51.61
              37          -25.36           61.27
              38            33.6            49.5
              39           47.62            35.1
              40           -73.4           38.51
              41          -3.635            41.3
              42           39.97           58.73
              43           63.74           56.79
              44          -40.95           49.55
              45          -4.208           43.68
              46           49.39            37.4
              47           66.37           50.35
              48           -42.1           77.69
              49          -43.87           24.04
              50           11.71           133.4
              51           38.39           46.13
              52          -67.03           56.22
              53          -22.35           53.39
              54           11.14           73.24
              55           32.14           31.57
              56          -49.54           45.46
              57          -23.66           57.74
              58           14.78           56.52
              59           56.17           51.19
              60          -46.07           33.83
              61          -6.193           95.36
              62           24.98            44.3
              63           69.58           49.52
              64          -49.67           60.03
              65          -32.83           21.42
              66            39.3           104.8
              67           51.12           66.81
              68          -61.11           54.64
              69          -33.11           33.03
              70           25.48           77.67
              71           40.26           39.42
              72          -39.49            26.4
              73          0.1563           23.75
              74           46.45           62.96
              75           66.08           63.95
              76          -59.94           29.67
              77          -12.28           27.69
              78           49.64           50.71
              79           94.78           84.43
              80          -49.28           75.05
              81           -22.9            21.7
              82           18.42            95.2
              83           48.64           35.54
              84          -55.32           60.14
              85          -12.28           20.07
              86         -0.8417           51.64
              87           73.31           31.19
              88             -56           38.95
              89          0.9308           43.42
              90           39.67           43.71
